# Elastic tensor in Voigt notation
330.6107 102.9815 116.5843 25.9281 4.1452 0.0000
102.9815 330.6107 116.5843 -25.9281 -4.1452 0.0000
116.5843 116.5843 390.3507 0.0000 0.0000 0.0000
25.9281 -25.9281 0.0000 77.9758 0.0000 -4.1452
4.1452 -4.1452 0.0000 0.0000 77.9758 25.9281
0.0000 0.0000 0.0000 -4.1452 25.9281 113.8146
