# Elastic tensor in Voigt notation
315.8418 97.3898 109.0907 26.2693 4.6052 0.0000
97.3898 315.8418 109.0907 -26.2693 -4.6052 0.0000
109.0907 109.0907 378.6565 0.0000 0.0000 0.0000
26.2693 -26.2693 0.0000 75.7894 0.0000 -4.6052
4.6052 -4.6052 0.0000 0.0000 75.7894 26.2693
0.0000 0.0000 0.0000 -4.6052 26.2693 109.2260
